youtube_id,title,is_premium,serie_id,channel_name,channel_handle,language
OTEvVTDUAZg,"¿Maomao encontrará algún plato con veneno? | Los diarios de la boticaria",false,70,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
jxsHJv-WJy8,"Mashiron confiesa sus sentimientos a Awayuki | VTuber Legend",false,118,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
GmnZraLksIw,"Mejor sigue las reglas del Calabozo o... | That Time I Got Reincarnated as a Slime",false,14,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
tFuA5fMeFKw,"Psyger-0 se pone celosa de Sunraku | Shangri-La Frontier",false,66,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
ChbZ39VeBIk,"Kafka lucha contra la barrera de los 30 | Kaiju No. 8",false,109,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
Qwn7RpA_Vcg,"¿El atuendo de Alya lo hizo sentirse mejor? | Alya Sometimes Hides Her Feelings in Russian",false,17,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
y6LPDQoONq4,"¡Priscilla contra las demibestias! | Re:ZERO -Starting Life in Another World-",false,107,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
ZIQ9qwM8wd4,"De patito feo a cisne hermoso | True Beauty",false,115,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
l1uLmfI70ks,"¡Los sentimientos de Subaru impiden la boda de Emilia! |[Re:ZERO -Starting Life in Another World-]",false,107,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
QvNcviHdXVA,"¡Haruto acaba con la bestia de un solo golpe! | Seirei Gensouki: Spirit Chronicles",false,116,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
oNFi4K-RAXs,"¡Nada puede detener a Mob! | Mob Psycho 100",false,13,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
xmqwhf2Jm1E,"¡Este anime en serio intenta asustarte! | Mieruko-chan",false,112,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
cWF_IUhDROM,"¡Ains se enfrenta a Aganeia! | Overlord",false,111,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
xorTb1dUlZw,"Bell VS Kir | Bye Bye Earth",false,16,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
hzQvKKMuo6A,"Sunraku VS Wezermon | Shangri-La Frontier",false,66,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
cOdlTi2Ge34,"Iruma hace una invocación (casi) perfecta | Welcome to Demon School! Iruma-kun",false,117,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
WnTVs173pXA,"El momento en el que Kafka casi muere | Kaiju No. 8",false,109,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
BysaqZbfXE8,"Sunraku vs Serpiente venenosa | Shangri-La Frontier",false,66,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
4rpb3ppF_-4,"Kazuma y su grupo vs la hydra | KONOSUBA -God's blessing on this wonderful world!",false,113,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
1jIsOeUSG48,"No trabajes duro, trabaja inteligente | A Journey Through Another World",false,114,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
znuNFJWAoBs,"Adonis vs Tiz | Bye Bye, Earth",false,16,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
90JlU63SusU,"Garfiel vs Elsa | Re: ZERO Starting Life in Another World",false,107,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
OJeUyg1ejqw,"¡Kamehameha padre e hijo! | Dragon Ball Z",false,108,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
6_8g9s0J42o,"Me atrapaste, es cine | Mob Psycho 100",false,13,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
WOLOhK7llRE,"MA-MAMÁ, ¿qué hiciste? | VTuber Legend",false,118,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
idZ629kO7RU,"Cuando te hacen un cumplido que no esperabas | Alya Sometimes Hides Her Feelings in Russian",false,17,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
xOYYc7ILazU,"Reno e Iharu en sincronía vs. Kaiju No. 9 | Kaiju No. 8",false,109,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
CM2NLQynrUE,"¡Así se ve el poder de la amistad! | Shangri-La Frontier",false,66,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
Nlz0JS9y0NY,"¿Qué le dan de comer a los niños de hoy en día? | A Journey Through Another World",false,114,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
3iE89JxWDPo,"¡Era rechazarlo, no papearlo! | Alya Sometimes Hides Her Feelings in Russian",false,17,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
cTsMylsTCWA,"¡Siempre vivirás en nuestros corazones, Rengoku! | Demon Slayer: Kimetsu no Yaiba",false,97,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
iKqfHgcCqew,"¿Es acaso esto a lo que llaman ""el poder del amor""? | That Time I Got Reincarnated as a Slime",false,14,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
5T9CrE78Xo4,"¡Tanjiro arriesga su vida por este chismecito! | Demon Slayer -Arco del entrenamiento de los Pilares",false,97,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
xW8kvEcEVQA,"Mi compa casi no la contaba | Demon Slayer: Kimetsu no Yaiba - Arco del entrenamiento de los Pilares",false,97,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
8MTm6SWhjMA,"Solo puedo decir: ¡Duren! | A Sign of Affection",false,77,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
VlRmK1QnbK8,"¡Te quiero mucho, Tokito! |Demon Slayer: Kimetsu no Yaiba - Arco del entrenamiento de los Pilares",false,97,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
vDA3xF1-HDc,"""El anime es para niños y no te enseña nada"". El anime: | WIND BREAKER",false,119,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
hLAds_qME3c,"¡VIVAN LOS NOVIOS! | Demon Slayer: Kimetsu no Yaiba - Arco del entrenamiento de los Pilares",false,97,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
hHyMRs6ygrE,"Eso estuvo mejor que el Komodo 3000 | Metallic Rouge",false,35,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
OQ-S0SYxOGI,"¡TODOS necesitamos una Shinobu en nuestras vidas! | Demon Slayer: Kimetsu no Yaiba",false,97,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
bUx60jqnTY0,"¡Matemáticas hijo! | TONIKAWA: Over the Moon For You",false,30,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
8x4yZVWH7BI,"¡Es hora d-d-d-d-d-d del duelo! Esperen.. esa es otra serie. | Gods' Games We Play",false,15,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
1Eln18waYlY,"Seguridad: al 100% , Resultados: No fueron los esperados | TSUKIMICHI -Moonlit Fantasy-",false,120,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
nPyyJ9WEjAg,"Cuando tu hogar es alguien especial | The Ancient Magu's Bride",false,24,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
0NI5OLB_Ofo,"El momento en el que Isagi aprendió a usar su potencial al | BLUE LOCK",false,53,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
xnGWqVGbGcg,"¡Por momentos como este es que pago mi internet! | BLUE LOCK",false,53,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
eoJ455z56is,"Oye Kafka, ¿por qué te sonrojas? | Kaiju No. 8",false,109,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
ZaIAihDR_X0,"Goku Se Transforma en SSJ Por Primera Vez | Dragon Ball Z",false,108,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
DEz3K0jg7t4,"Kafka: ¿Por qué me persigue la desgracia? | Kaiju No. 8",false,109,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
5vQvVL8qu4c,"Esto NUNCA se había visto en un anime | Kaiju No. 8",false,109,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
Zk5Xz1dR6bY,"Aquí Sung Jinwoo demuestra quien es el más papu de los papus | Solo Leveling",false,2,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
retM8jqWv9s,"¿Eres un osito cariñosito? | Re:Monster",false,121,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
_9icVTBIq_c,"Mi estomaguito no pudo con esta escena | Kaiju No. 8",false,109,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
AVZCnnTY8k4,"Estos celos me hacen daño, me enloqueceeeen | Los diarios de la boticaria",false,70,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
Qk4oJYO-fvs,"¡Jinshi, cámate po favo! | Los diarios de la boticaria",false,70,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
WO_kfpZJ3fc,"Hasta le acomodó la muela de tremendo cachetadón | Los diarios de la boticaria",false,70,"Crunchyroll in Spanish",@CrunchyrollenEspañol,es
